Vrus taxid	Virus name	Virus refseq 	Host tax id	pmid	Evidence
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116013	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116014	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116014	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116014	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116014	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116014	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116014	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116014	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116014	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116016	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116016	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116016	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116016	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116016	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116016	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116016	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116016	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116124	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116124	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116124	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116124	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116124	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116124	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116124	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116124	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116125	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116125	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116125	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116125	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116125	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116125	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116125	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116125	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116126	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116126	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116126	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116126	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116126	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116126	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116126	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116126	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116127	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116127	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116127	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116127	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116127	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116127	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116127	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116127	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116018	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116018	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116018	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116018	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116018	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116018	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116018	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116018	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116018	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116019	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116019	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116019	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116019	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116019	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116019	27533034	tRNAs
1177632	Salmonella phage SSU5	NC_018843.1	1116019	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116019	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116019	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116019	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116019	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116019	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116019	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116128	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116128	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116128	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116128	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116128	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116128	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116128	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116128	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116128	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116128	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116128	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116128	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116128	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116020	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116020	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116020	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116020	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116020	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116020	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116020	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116020	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116020	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116020	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116020	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116020	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116020	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1125636	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1125636	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1125636	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1125636	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1125636	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1125636	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1125636	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1125636	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116021	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116021	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116021	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116021	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116021	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116021	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116021	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116021	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116022	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116022	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116022	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116022	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116022	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116022	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116022	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116022	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116023	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116023	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116023	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116023	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116023	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116023	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116023	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116023	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116024	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116024	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116024	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116024	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116024	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116024	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116024	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116024	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116025	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116025	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116025	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116025	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116025	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116025	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116025	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116025	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116026	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116026	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116026	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116026	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116026	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116026	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116026	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116026	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116027	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116027	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116027	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116027	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116027	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116027	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116027	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116027	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116028	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116028	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116028	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116028	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116028	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116028	27533034	tRNAs
1177632	Salmonella phage SSU5	NC_018843.1	1116028	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116028	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116028	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116029	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116029	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116029	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116029	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116029	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116029	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116029	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116029	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116029	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116030	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116030	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116030	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116030	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116030	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116030	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116030	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116030	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116030	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116030	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116030	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116030	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116030	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116031	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116031	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116031	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116031	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116031	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116031	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116031	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116031	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116031	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116031	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116031	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116031	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116031	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116032	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116032	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116032	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116032	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116032	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116032	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116032	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116032	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116033	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116033	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116033	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116033	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116033	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116033	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116033	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116033	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116034	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116034	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116034	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116034	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116034	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116034	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116034	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116034	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116034	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116034	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116035	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116035	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116035	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116035	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116035	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116035	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116035	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116035	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116035	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116036	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116036	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116036	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116036	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116036	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116036	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116036	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116036	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1207038	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1444054	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1444054	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1444054	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1444054	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1444054	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1444054	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1444054	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444054	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1444082	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1444082	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1444082	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1444082	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1444082	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1444082	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1444082	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1444082	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1444108	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1444108	27533034	tRNAs
1147153	Enterobacteria phage mEpX1	NC_019709.1	1444108	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1444108	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1444108	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1444108	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1444108	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444108	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1444165	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1444165	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1444165	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1444165	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1444165	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1444165	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1444165	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444165	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1444248	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1444248	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1444248	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1444248	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1444248	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1444248	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1444248	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444248	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1444276	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1444276	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1444276	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1444276	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1444276	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1444276	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1444276	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1444276	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1444055	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1444055	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1444055	27533034	tRNAs
